CONTENT_ID,source,title,events_count,content_duration_sec,avg_progress_ratio
849723,AJA,الهند تستفيد من عولمة الاتصالات الدولية,4,1492,99.9832439678284
677592,AJA,الفصائل الفلسطينية وفرص التهدئة مع إسرائيل,2,2927,99.9829176631363
826679,AJA,العراق بين الفيدرالية والوحدة,2,2833,99.9823508648076
826681,AJA,لجان التحقيق الأممية والتدخل الخارجي,2,2818,99.9822569198013
628686,AJA,من ثورة 1958 إلى حرب 1975,2,2708,99.9815361890694
771023,AJA,المقاومة العراقية بمواجهة الاحتلال الأميركي,2,2652,99.9811463046757
657832,AJA,السيطرة على مصراتة,3,2921,99.9771767659477
837576,AJA,ضريبة الانتماء السياسي,5,2608,99.9769938650307
817950,AJA,شمولية الإسلام.. نشأة الفكرة ومستقبلها,1,4202,99.9762018086625
735457,AJA,تغيّر الفتوى بين الضرورة وحكم الهوى,1,4116,99.9757045675413
657884,AJA,سقوط البريقة ومقتل القذافي,3,2607,99.9744278225291
625928,AJD,سنوات الشاذلي بن جديد,1,3106,99.967804249839
818048,AJA,الدبلوماسي المنفي,1,3098,99.9677211103938
818040,AJA,تضحيات ممرضة فرنسية في فيتنام,1,3079,99.9675219227022
818039,AJA,أكثم نعيسة.. المناضل من أجل الحرية,1,3009,99.966766367564
818027,AJA,أول امرأة تخطف طائرة,1,3006,99.9667332002661
631028,AJA,مطالب أقباط مصر,1,2988,99.9665327978581
657833,AJA,ثورة 17 فبراير ضد القذافي,1,2987,99.9665215935721
818026,AJA,فرنسي يؤرخ للعراق والشيعة,1,2985,99.9664991624791
730110,AJA,أطفال سوريا المصدومون,2,1479,99.9661933739013
628747,AJA,حروب الدعاية الأمريكية.. مفارقة البدء والمنتهى,1,2954,99.9661475964793
752955,AJA,زواج المال والسياسة,2,1457,99.9656829100892
667835,AJD,العقيد السراج .. رجل الرعب,2,2900,99.9655172413793
683085,AJA,فسيفساء,1,2886,99.96534996535
683077,AJA,بين الرمضاء والنار,1,2883,99.9653139091224
683078,AJA,صفارة الحكم,1,2868,99.9651324965132
774722,AJA,شهادة بوطالب على العصر تثير الجدل,1,2805,99.9643493761141
678024,AJA,تطلعات موريتانيا للديمقراطية,1,2799,99.9642729546267
683150,AJA,ميشال صباح.. مناهضة الاحتلال,1,2735,99.963436928702
817939,AJA,كيف نتعامل مع القرآن؟,1,2729,99.9633565408575
776771,AJA,التحالف الإسلامي العلماني في تونس,1,2725,99.9633027522936
657830,AJA,حقيقة الدعم الخارجي للثورة,1,2721,99.9632488055862
818044,AJA,النفط.. من نعمة إلى نقمة,1,2716,99.9631811487482
851091,AJA,جدوى الحوار الأميركي العربي,1,2704,99.9630177514793
628262,AJA,مسلمو تايلند.. من التهميش إلى الاندماج,1,2696,99.9629080118694
683615,AJA,المبدعون,1,2687,99.9627837737253
685804,AJA,واقع السلاح والمصالحة الفلسطينية,1,2613,99.9617298124761
845175,AJA,"""ناطوري كارتا"".. يهود ضد إسرائيل والصهيونية",2,4246,99.9528968440886
641004,AJA,الإطاحة بالمعارضين وقادة الحزب,5,2944,99.9524456521739
684319,AJA,كيف تروج لمجزرة؟.. الحلقة الثانية,2,2957,99.9492729117349
657828,AJA,روح الثائرين.. كيف صمدوا؟,2,2667,99.9437570303712
764760,AJA,التوتر بين المسلمين والمجتمع الهولندي,1,1725,99.9420289855072
721974,AJA,الانتخابات العراقية وتقسيم اللوائح,2,2477,99.9394428744449
725029,AJA,العرب والقنبلة النووية الباكستانية,2,5693,99.9385209906903
667132,AJA,من أجل صهيون,2,1612,99.9379652605459
818010,AJA,قصة اختطاف صحفي فرنسي في العراق,1,3104,99.9355670103093
629195,AJA,عبد العزيز ناصر.. وتر في الجسرة,1,1551,99.9355254674404
628178,AJA,مهندسة لبنانية تتألق في كندا,1,1539,99.9350227420403
840701,AJA,دراماهُن.. الحصاد,1,1518,99.9341238471673
843687,AJA,الهجرة العربية إلى اليونان,1,1516,99.934036939314
724747,AJA,مدينة ألمانية في أحضان رومانية,1,1505,99.9335548172757
677898,AJA,عودة طالبان وتحديات الحكم,1,3008,99.9335106382979
678035,AJA,تونس وتطورات الأوضاع,1,2982,99.9329309188464
667218,AJA,السعودية والمصالح الأميركية,3,2469,99.9324962872958
722252,AJA,تركيا وأوروبا.. جدل حول إعادة المقاتلين الأجانب,1,2953,99.9322722654927
708021,AJA,كرواتيا.. حديقة زغرب النباتية,2,1462,99.9316005471956
678185,AJA,الشرطة في دول ثورات الربيع العربي,1,2912,99.9313186813187
764704,AJA,مشروع قانون بلجيكي لحظر الحجاب,1,1437,99.9304105775922
683582,AJA,حفتر ومحاولات الانقلاب في ليبيا,2,2854,99.9299229152067
764764,AJA,المعركة من أجل العدالة في البوسنة,1,1422,99.929676511955
684147,AJA,كردستان العراق والأزمات الداخلية والخارجية,1,1418,99.9294781382228
837236,AJA,وول ستريت والسباق الرئاسي,1,1416,99.9293785310734
765162,AJA,المدونون في موريتانيا,1,1391,99.9281092739037
628672,AJA,أوراق سجنية,1,2782,99.9281092739037
683145,AJA,ميشال صباح.. التعايش الديني في القدس,1,2777,99.9279798343536
667231,AJA,الحكم في الإسلام بين الأصول والواقع,1,2763,99.9276149113283
749395,AJA,الإيمان والنصر,1,2758,99.9274836838289
818035,AJA,ولد ابّاه.. مسيرة علمية وسياسية حافلة,1,2734,99.9268471104609
627837,AJA,الثقافة العربية الإسلامية والعولمة,1,5421,99.9262128758532
818030,AJA,مكافأة بالإعدام,1,2590,99.9227799227799
683884,AJA,قصة الحرف العصي في اللغة العربية,1,1263,99.9208234362629
842666,AJA,رواندا بعد الإبادة الجماعية,3,1260,99.9206349206349
630467,AJD,عائلة سكاف.. تحولات من أجل النفوذ,2,3041,99.9177902005919
836898,AJA,أثينا.. عودة الروح,1,1207,99.917149958575
801196,Other,ترامب بالرياض.. ومحاولة لاغتيال محمد السنوار,4,563,99.911190053286
657821,AJA,الصيادون سلاح البحرية الليبي,2,2752,99.9091569767442
728439,AJA,الإخوان المسلمون والثورة السورية,3,1442,99.9075358298659
818025,AJA,عائلة الخالصي في مواجهة المحتلين,1,3142,99.9045194143857
721972,AJA,العراقيون والمخاوف الأمنية,2,1571,99.9045194143857
629528,AJA,بوتين يتجه لرفع الحظر عن صحيح البخاري,2,1530,99.9019607843137
706267,AJA,واقع النفوذ الأميركي في المنطقة,1,2979,99.8992950654582
631033,AJA,السودان وآفاق المستقبل,1,2947,99.8982015609094
683066,AJA,حزب الكنبة,1,2893,99.896301417214
685837,Other,جناح صهيون,2,476,99.8949579831933
823841,Other,بريطانيا تريد الرجوع,1,906,99.8896247240618
630780,AJD,خربوشة.. المغرب,2,878,99.8861047835991
843696,AJA,قبيلة الشحوح في جزيرة مسندم الجبلية,1,2563,99.8829496683574
839845,AJA,المخطوطات العربية في سانت بطرسبورغ,1,2530,99.8814229249012
744183,AJA,أسس سياسة قطر الخارجية,3,3079,99.8809137165746
678240,AJA,واقع الثورة السورية بعد 10 سنوات,1,3120,99.8717948717949
665282,AJA,التبادل - الجزء 2,1,3017,99.8674179648658
818049,AJA,مختطفة طائرة سابينا,2,2990,99.866220735786
631123,AJA,عبد العزيز ناصر.. وتر قطر,1,1492,99.8659517426273
817964,AJA,الأزمة السورية.. اختبار للدبلوماسية الدولية,1,1491,99.8658618376928
839813,AJA,تيمور الشرقية وحرب العصابات,1,1486,99.8654104979812
764747,AJA,الصواريخ الحوثية,1,2897,99.8619261304798
818057,AJA,صدى الإسلام في قلوب الأوروبيين,1,2886,99.8613998613999
628207,AJA,مخاطر الحرب الروسية الأوكرانية على أوروبا,1,2860,99.8601398601399
627875,AJA,دلالات التعبئة الجزئية للجيش الروسي,1,2809,99.8576005695977
658033,AJA,في حضرة القنوات الدينية,2,1651,99.8485766202302
847324,Originals,متلازمة غزة,1,1312,99.8475609756098
630284,AJA,مرثية مالك بن الريب,2,1294,99.8454404945904
688792,AJD,اليوم مرآة الأمس,1,1897,99.8418555614128
833447,AJA,رجب طيب أردوغان.. الثورة الصامتة في تركيا,1,3108,99.8391248391248
683863,AJA,البحتري صاحب أفضل قصيدة سينية,1,1231,99.8375304630382
683104,AJA,من الناصرية إلى الحركة الإسلامية,1,2911,99.8282377189969
678143,AJA,تركيا.. تحديات ما بعد الانقلاب الفاشل,1,2887,99.8268098372013
818024,AJA,عائشة الوافي والدة متهم في هجمات 11 سبتمبر,2,2878,99.8262682418346
630335,AJD,حكايات شعبية.. بني وطني,3,767,99.8261625380269
843776,AJA,أليس فيكم ريما خلف؟,2,1406,99.8221906116643
688790,AJD,فريق واحد ووجهان,1,1675,99.8208955223881
777146,Other,"حرب نتنياهو المزعومة ضد ""الدولة العميقة""",1,556,99.8201438848921
657851,AJA,تراجع الهجوم والسيطرة على الميدان,2,2749,99.8181156784285
667130,AJA,دور الترجمة في التواصل بين الحضارات,1,1626,99.8154981549816
630520,Other,استثمار مربح ومخاطر قليلة,1,537,99.8137802607076
770951,Other,سكين ترامب,1,534,99.812734082397
818611,AJA,أحداث القبائل في الجزائر,1,5308,99.8116051243406
848950,AJA,سقوط بغداد ومسؤولية القيادات الأمنية,3,5352,99.8069257598406
773609,Other,جريمة قطع النسل,1,517,99.8065764023211
762816,Other,إسرائيل تتربص بالجيش المصري في سيناء,1,516,99.8062015503876
716082,AJA,حماس.. نظام الانتخاب في الحركة,1,3073,99.8047510575984
697827,Other,الفتاة الجزائرية المناضلة,3,488,99.7950819672131
685840,Other,أسرار سديه تيمان,1,475,99.7894736842105
685760,AJA,التوتر الفلسطيني الأردني,5,3029,99.7887091449323
739980,Other,دعوات رسمية إسرائيلية لاحتلال الضفة الغربية,1,472,99.7881355932203
743634,AJD,المسرح المصري - الجزء 1,1,3267,99.7857361493725
667107,AJA,لبنان المعاصر.. تاريخ ومجتمع,2,1627,99.7848801475108
770005,AJD,جمهورية التحرير,1,2726,99.7798972853999
704759,Other,الرد الإسرائيلي على إيران.. الشروط والأحكام,1,438,99.7716894977169
657820,AJA,معارك الثوار مع قوات القذافي,3,2771,99.771442319259
678196,AJA,حكومة بنكيران بعد سنوات في السلطة,5,2952,99.769647696477
701616,AJA,الفرزدق.. أحد أعلام الشعر بعصر بني أمية,1,1298,99.768875192604
692479,Other,كيف بدأت الكنيسة البروتستانتية؟,2,1064,99.765037593985
776019,LIVE,طفل بالبصيرة,1,1684,99.7624703087886
765957,Other,نتنياهو يغدر بالأسرى.. فماذا عن ابنه العاق؟,1,412,99.7572815533981
667192,AJA,الصراع على الإسلام,1,1622,99.7533908754624
719081,Other,إسرائيل بعد فوز ترامب,2,405,99.7530864197531
631135,AJA,علي الفياض.. أرشيف الرحيل,1,1552,99.7422680412371
629461,AJA,ترجمان الآفاق,1,1543,99.7407647440052
686005,AJD,حنين,1,1539,99.7400909681611
830983,AJA,من يحاسب الأجهزة الأمنية والعسكرية العربية؟,2,2871,99.7387669801463
628297,AJA,مصمم أزياء فلسطيني يتألق بميلانو,1,1490,99.7315436241611
628135,AJA,موسكو وبكين وواشنطن وهدف القيادة العالمية,1,2966,99.7302764666217
697828,Other,سيدة تلغي نظام الفصل العنصري,1,365,99.7260273972603
629352,AJA,لبناني يمتلك مناجم ذهب بأميركا,1,1457,99.7254632807138
697129,Other,نافورة جدة وخدعة الحرب,2,362,99.7237569060773
627870,AJA,هل يفرض بوتين نظاما عالميا جديدا؟,1,2869,99.7211571976298
707012,AJA,إيمانويل ماكرون والإسلاموفوبيا,1,2782,99.7124370956147
720162,AJA,مجلس الحكم العراقي,1,3098,99.7094899935442
766497,Other,اغتيال بمعجون أسنان,3,435,99.6934865900383
658387,AJA,الاقتصاد التشاركي بالسوق الصيني,1,1276,99.6865203761756
830542,AJA,أبعاد تسليح الجيوش العربية,1,2868,99.6861924686193
716158,Other,جواسيس إيران في إسرائيل,2,476,99.6848739495798
808480,AJA,غرفة التحكم,1,4022,99.6767777225261
758995,AJA,ظروف اعتقال مرعبة يعيشها حسام أبو صفية,1,306,99.6732026143791
629463,AJA,"""الفتنة"" لماذا وجهت إليه اتهامات؟",1,1189,99.663582842725
716052,Other,اتفاق الطائف 1989,1,279,99.6415770609319
806335,AJA,مشاركة العرب في حروب أميركا,1,2771,99.6391194514616
683228,AJA,رؤية بورقيبة لهوية الدولة التونسية,2,3007,99.6341868972398
725554,AJA,بالفيديو.. جنود إسرائيليون يدنسون كنيسة بلبنان,2,270,99.6296296296296
648031,Originals,صلة الرحم,1,527,99.6204933586338
812273,AJA,أجهزة آبل المنهوبة تفضح سارقيها,1,263,99.6197718631179
630594,AJD,الغُفُل.. السودان,1,766,99.6083550913838
728478,AJA,أقصر حكومة في تاريخ فرنسا,2,254,99.6062992125984
